Ionic Liquid,Cation,Anion,Viscosity (Pa.s),Viscosity (mPa.s),ln_visc,Cation-SMILES,Anion-SMILES,IL_SMILES,Temp (K),Pressure (kPa),MolecularFormula,C,H,N,O,S,P,F,Cl,Br,I
tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,tributylmethylammonium,bis((trifluoromethyl)sulfonyl)imide,0.2604,260.4,5.56221891,CCCC[N+](C)(CCCC)CCCC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+](C)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,308.15,101.325,C15H30F6N2O4S2,15,30,2,4,2,0,6,0,0,0
tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,tributylmethylammonium,bis((trifluoromethyl)sulfonyl)imide,0.1895,189.5,5.244389025,CCCC[N+](C)(CCCC)CCCC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+](C)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,313.15,101.325,C15H30F6N2O4S2,15,30,2,4,2,0,6,0,0,0
tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,tributylmethylammonium,bis((trifluoromethyl)sulfonyl)imide,0.1396,139.6,4.93878119,CCCC[N+](C)(CCCC)CCCC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+](C)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,318.15,101.325,C15H30F6N2O4S2,15,30,2,4,2,0,6,0,0,0
tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,tributylmethylammonium,bis((trifluoromethyl)sulfonyl)imide,0.1056,105.6,4.659658371,CCCC[N+](C)(CCCC)CCCC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+](C)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,323.15,101.325,C15H30F6N2O4S2,15,30,2,4,2,0,6,0,0,0
tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,tributylmethylammonium,bis((trifluoromethyl)sulfonyl)imide,0.0815,81.5,4.40060302,CCCC[N+](C)(CCCC)CCCC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+](C)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,328.15,101.325,C15H30F6N2O4S2,15,30,2,4,2,0,6,0,0,0
tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,tributylmethylammonium,bis((trifluoromethyl)sulfonyl)imide,0.0641,64.1,4.160444364,CCCC[N+](C)(CCCC)CCCC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+](C)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,333.15,101.325,C15H30F6N2O4S2,15,30,2,4,2,0,6,0,0,0
tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,tributylmethylammonium,bis((trifluoromethyl)sulfonyl)imide,0.0511,51.1,3.933784497,CCCC[N+](C)(CCCC)CCCC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+](C)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,338.15,101.325,C15H30F6N2O4S2,15,30,2,4,2,0,6,0,0,0
tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,tributylmethylammonium,bis((trifluoromethyl)sulfonyl)imide,0.0414,41.4,3.723280881,CCCC[N+](C)(CCCC)CCCC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+](C)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,343.15,101.325,C15H30F6N2O4S2,15,30,2,4,2,0,6,0,0,0
tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,tributylmethylammonium,bis((trifluoromethyl)sulfonyl)imide,0.034,34,3.526360525,CCCC[N+](C)(CCCC)CCCC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+](C)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,348.15,101.325,C15H30F6N2O4S2,15,30,2,4,2,0,6,0,0,0
tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,tributylmethylammonium,bis((trifluoromethyl)sulfonyl)imide,0.0283,28.3,3.342861805,CCCC[N+](C)(CCCC)CCCC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+](C)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,353.15,101.325,C15H30F6N2O4S2,15,30,2,4,2,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium trifluoro(trifluoromethyl)borate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",trifluoro(trifluoromethyl)borate,0.223,223,5.407171771,CC[N+](C)(CC)CCOC,F[B-](F)(F)C(F)(F)F,CC[N+](C)(CC)CCOC.F[B-](F)(F)C(F)(F)F,283.15,101.325,C9H20BF6NO,9,20,1,1,0,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium trifluoro(trifluoromethyl)borate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",trifluoro(trifluoromethyl)borate,0.17,170,5.135798437,CC[N+](C)(CC)CCOC,F[B-](F)(F)C(F)(F)F,CC[N+](C)(CC)CCOC.F[B-](F)(F)C(F)(F)F,288.15,101.325,C9H20BF6NO,9,20,1,1,0,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium trifluoro(trifluoromethyl)borate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",trifluoro(trifluoromethyl)borate,0.133,133,4.890349128,CC[N+](C)(CC)CCOC,F[B-](F)(F)C(F)(F)F,CC[N+](C)(CC)CCOC.F[B-](F)(F)C(F)(F)F,293.15,101.325,C9H20BF6NO,9,20,1,1,0,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium trifluoro(trifluoromethyl)borate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",trifluoro(trifluoromethyl)borate,0.105,105,4.65396035,CC[N+](C)(CC)CCOC,F[B-](F)(F)C(F)(F)F,CC[N+](C)(CC)CCOC.F[B-](F)(F)C(F)(F)F,298.15,101.325,C9H20BF6NO,9,20,1,1,0,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium trifluoro(trifluoromethyl)borate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",trifluoro(trifluoromethyl)borate,0.0841,84.1,4.432006567,CC[N+](C)(CC)CCOC,F[B-](F)(F)C(F)(F)F,CC[N+](C)(CC)CCOC.F[B-](F)(F)C(F)(F)F,303.15,101.325,C9H20BF6NO,9,20,1,1,0,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium trifluoro(trifluoromethyl)borate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",trifluoro(trifluoromethyl)borate,0.0685,68.5,4.226833745,CC[N+](C)(CC)CCOC,F[B-](F)(F)C(F)(F)F,CC[N+](C)(CC)CCOC.F[B-](F)(F)C(F)(F)F,308.15,101.325,C9H20BF6NO,9,20,1,1,0,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium trifluoro(trifluoromethyl)borate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",trifluoro(trifluoromethyl)borate,0.0564,56.4,4.032469159,CC[N+](C)(CC)CCOC,F[B-](F)(F)C(F)(F)F,CC[N+](C)(CC)CCOC.F[B-](F)(F)C(F)(F)F,313.15,101.325,C9H20BF6NO,9,20,1,1,0,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium trifluoro(trifluoromethyl)borate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",trifluoro(trifluoromethyl)borate,0.047,47,3.850147602,CC[N+](C)(CC)CCOC,F[B-](F)(F)C(F)(F)F,CC[N+](C)(CC)CCOC.F[B-](F)(F)C(F)(F)F,318.15,101.325,C9H20BF6NO,9,20,1,1,0,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium trifluoro(trifluoromethyl)borate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",trifluoro(trifluoromethyl)borate,0.0395,39.5,3.676300672,CC[N+](C)(CC)CCOC,F[B-](F)(F)C(F)(F)F,CC[N+](C)(CC)CCOC.F[B-](F)(F)C(F)(F)F,323.15,101.325,C9H20BF6NO,9,20,1,1,0,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium trifluoro(trifluoromethyl)borate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",trifluoro(trifluoromethyl)borate,0.0336,33.6,3.514526067,CC[N+](C)(CC)CCOC,F[B-](F)(F)C(F)(F)F,CC[N+](C)(CC)CCOC.F[B-](F)(F)C(F)(F)F,328.15,101.325,C9H20BF6NO,9,20,1,1,0,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium trifluoro(trifluoromethyl)borate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",trifluoro(trifluoromethyl)borate,0.0288,28.8,3.360375387,CC[N+](C)(CC)CCOC,F[B-](F)(F)C(F)(F)F,CC[N+](C)(CC)CCOC.F[B-](F)(F)C(F)(F)F,333.15,101.325,C9H20BF6NO,9,20,1,1,0,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium trifluoro(trifluoromethyl)borate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",trifluoro(trifluoromethyl)borate,0.0249,24.9,3.214867803,CC[N+](C)(CC)CCOC,F[B-](F)(F)C(F)(F)F,CC[N+](C)(CC)CCOC.F[B-](F)(F)C(F)(F)F,338.15,101.325,C9H20BF6NO,9,20,1,1,0,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium trifluoro(trifluoromethyl)borate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",trifluoro(trifluoromethyl)borate,0.0217,21.7,3.077312261,CC[N+](C)(CC)CCOC,F[B-](F)(F)C(F)(F)F,CC[N+](C)(CC)CCOC.F[B-](F)(F)C(F)(F)F,343.15,101.325,C9H20BF6NO,9,20,1,1,0,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium trifluoro(trifluoromethyl)borate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",trifluoro(trifluoromethyl)borate,0.019,19,2.944438979,CC[N+](C)(CC)CCOC,F[B-](F)(F)C(F)(F)F,CC[N+](C)(CC)CCOC.F[B-](F)(F)C(F)(F)F,348.15,101.325,C9H20BF6NO,9,20,1,1,0,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium trifluoro(trifluoromethyl)borate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",trifluoro(trifluoromethyl)borate,0.0167,16.7,2.815408719,CC[N+](C)(CC)CCOC,F[B-](F)(F)C(F)(F)F,CC[N+](C)(CC)CCOC.F[B-](F)(F)C(F)(F)F,353.15,101.325,C9H20BF6NO,9,20,1,1,0,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium tetrafluoroborate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",tetrafluoroborate,1.35,1350,7.207859871,CC[N+](C)(CC)CCOC,[B-](F)(F)(F)F,CC[N+](C)(CC)CCOC.[B-](F)(F)(F)F,283.15,101.325,C8H20BF4NO,8,20,1,1,0,0,4,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium tetrafluoroborate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",tetrafluoroborate,0.89,890,6.791221463,CC[N+](C)(CC)CCOC,[B-](F)(F)(F)F,CC[N+](C)(CC)CCOC.[B-](F)(F)(F)F,288.15,101.325,C8H20BF4NO,8,20,1,1,0,0,4,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium tetrafluoroborate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",tetrafluoroborate,0.604,604,6.403574198,CC[N+](C)(CC)CCOC,[B-](F)(F)(F)F,CC[N+](C)(CC)CCOC.[B-](F)(F)(F)F,293.15,101.325,C8H20BF4NO,8,20,1,1,0,0,4,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium tetrafluoroborate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",tetrafluoroborate,0.422,422,6.045005314,CC[N+](C)(CC)CCOC,[B-](F)(F)(F)F,CC[N+](C)(CC)CCOC.[B-](F)(F)(F)F,298.15,101.325,C8H20BF4NO,8,20,1,1,0,0,4,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium tetrafluoroborate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",tetrafluoroborate,0.303,303,5.713732806,CC[N+](C)(CC)CCOC,[B-](F)(F)(F)F,CC[N+](C)(CC)CCOC.[B-](F)(F)(F)F,303.15,101.325,C8H20BF4NO,8,20,1,1,0,0,4,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium tetrafluoroborate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",tetrafluoroborate,0.222,222,5.402677382,CC[N+](C)(CC)CCOC,[B-](F)(F)(F)F,CC[N+](C)(CC)CCOC.[B-](F)(F)(F)F,308.15,101.325,C8H20BF4NO,8,20,1,1,0,0,4,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium tetrafluoroborate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",tetrafluoroborate,0.167,167,5.117993812,CC[N+](C)(CC)CCOC,[B-](F)(F)(F)F,CC[N+](C)(CC)CCOC.[B-](F)(F)(F)F,313.15,101.325,C8H20BF4NO,8,20,1,1,0,0,4,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium tetrafluoroborate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",tetrafluoroborate,0.128,128,4.852030264,CC[N+](C)(CC)CCOC,[B-](F)(F)(F)F,CC[N+](C)(CC)CCOC.[B-](F)(F)(F)F,318.15,101.325,C8H20BF4NO,8,20,1,1,0,0,4,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium tetrafluoroborate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",tetrafluoroborate,0.0997,99.7,4.602165677,CC[N+](C)(CC)CCOC,[B-](F)(F)(F)F,CC[N+](C)(CC)CCOC.[B-](F)(F)(F)F,323.15,101.325,C8H20BF4NO,8,20,1,1,0,0,4,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium tetrafluoroborate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",tetrafluoroborate,0.0791,79.1,4.370712875,CC[N+](C)(CC)CCOC,[B-](F)(F)(F)F,CC[N+](C)(CC)CCOC.[B-](F)(F)(F)F,328.15,101.325,C8H20BF4NO,8,20,1,1,0,0,4,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium tetrafluoroborate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",tetrafluoroborate,0.0637,63.7,4.154184563,CC[N+](C)(CC)CCOC,[B-](F)(F)(F)F,CC[N+](C)(CC)CCOC.[B-](F)(F)(F)F,333.15,101.325,C8H20BF4NO,8,20,1,1,0,0,4,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium tetrafluoroborate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",tetrafluoroborate,0.052,52,3.951243719,CC[N+](C)(CC)CCOC,[B-](F)(F)(F)F,CC[N+](C)(CC)CCOC.[B-](F)(F)(F)F,338.15,101.325,C8H20BF4NO,8,20,1,1,0,0,4,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium tetrafluoroborate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",tetrafluoroborate,0.043,43,3.761200116,CC[N+](C)(CC)CCOC,[B-](F)(F)(F)F,CC[N+](C)(CC)CCOC.[B-](F)(F)(F)F,343.15,101.325,C8H20BF4NO,8,20,1,1,0,0,4,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium tetrafluoroborate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",tetrafluoroborate,0.036,36,3.583518938,CC[N+](C)(CC)CCOC,[B-](F)(F)(F)F,CC[N+](C)(CC)CCOC.[B-](F)(F)(F)F,348.15,101.325,C8H20BF4NO,8,20,1,1,0,0,4,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium tetrafluoroborate","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",tetrafluoroborate,0.0305,30.5,3.417726684,CC[N+](C)(CC)CCOC,[B-](F)(F)(F)F,CC[N+](C)(CC)CCOC.[B-](F)(F)(F)F,353.15,101.325,C8H20BF4NO,8,20,1,1,0,0,4,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,0.166,166,5.111987788,CC[N+](C)(CC)CCOC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CC[N+](C)(CC)CCOC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,283.15,101.325,C10H20F6N2O5S2,10,20,2,5,2,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,0.123,123,4.812184355,CC[N+](C)(CC)CCOC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CC[N+](C)(CC)CCOC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,288.15,101.325,C10H20F6N2O5S2,10,20,2,5,2,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,0.0927,92.7,4.529368473,CC[N+](C)(CC)CCOC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CC[N+](C)(CC)CCOC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,293.15,101.325,C10H20F6N2O5S2,10,20,2,5,2,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,0.0718,71.8,4.273884476,CC[N+](C)(CC)CCOC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CC[N+](C)(CC)CCOC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,298.15,101.325,C10H20F6N2O5S2,10,20,2,5,2,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,0.0568,56.8,4.039536326,CC[N+](C)(CC)CCOC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CC[N+](C)(CC)CCOC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,303.15,101.325,C10H20F6N2O5S2,10,20,2,5,2,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,0.0457,45.7,3.822098298,CC[N+](C)(CC)CCOC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CC[N+](C)(CC)CCOC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,308.15,101.325,C10H20F6N2O5S2,10,20,2,5,2,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,0.0374,37.4,3.621670704,CC[N+](C)(CC)CCOC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CC[N+](C)(CC)CCOC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,313.15,101.325,C10H20F6N2O5S2,10,20,2,5,2,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,0.031,31,3.433987204,CC[N+](C)(CC)CCOC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CC[N+](C)(CC)CCOC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,318.15,101.325,C10H20F6N2O5S2,10,20,2,5,2,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,0.0261,26.1,3.261935314,CC[N+](C)(CC)CCOC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CC[N+](C)(CC)CCOC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,323.15,101.325,C10H20F6N2O5S2,10,20,2,5,2,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,0.0222,22.2,3.100092289,CC[N+](C)(CC)CCOC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CC[N+](C)(CC)CCOC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,328.15,101.325,C10H20F6N2O5S2,10,20,2,5,2,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,0.0191,19.1,2.949688335,CC[N+](C)(CC)CCOC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CC[N+](C)(CC)CCOC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,333.15,101.325,C10H20F6N2O5S2,10,20,2,5,2,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,0.0166,16.6,2.809402695,CC[N+](C)(CC)CCOC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CC[N+](C)(CC)CCOC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,338.15,101.325,C10H20F6N2O5S2,10,20,2,5,2,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,0.0145,14.5,2.674148649,CC[N+](C)(CC)CCOC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CC[N+](C)(CC)CCOC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,343.15,101.325,C10H20F6N2O5S2,10,20,2,5,2,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,0.0128,12.8,2.549445171,CC[N+](C)(CC)CCOC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CC[N+](C)(CC)CCOC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,348.15,101.325,C10H20F6N2O5S2,10,20,2,5,2,0,6,0,0,0
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium bis((trifluoromethyl)sulfonyl)amide","N,N-diethyl-2-methoxy-N-methylethan-1-aminium",bis((trifluoromethyl)sulfonyl)amide,0.0114,11.4,2.433613355,CC[N+](C)(CC)CCOC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CC[N+](C)(CC)CCOC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,353.15,101.325,C10H20F6N2O5S2,10,20,2,5,2,0,6,0,0,0
butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,butyltrimethylammonium,bis(trifluoromethylsulfonyl)imide,0.0356,35.6,3.572345638,CCCC[N+](C)(C)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+](C)(C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,323.15,101,C9H18F6N2O4S2,9,18,2,4,2,0,6,0,0,0
butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,butyltrimethylammonium,bis(trifluoromethylsulfonyl)imide,0.03,30,3.401197382,CCCC[N+](C)(C)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+](C)(C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,328.15,101,C9H18F6N2O4S2,9,18,2,4,2,0,6,0,0,0
butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,butyltrimethylammonium,bis(trifluoromethylsulfonyl)imide,0.0257,25.7,3.246490992,CCCC[N+](C)(C)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+](C)(C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,333.15,101,C9H18F6N2O4S2,9,18,2,4,2,0,6,0,0,0
butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,butyltrimethylammonium,bis(trifluoromethylsulfonyl)imide,0.0221,22.1,3.095577609,CCCC[N+](C)(C)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+](C)(C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,338.15,101,C9H18F6N2O4S2,9,18,2,4,2,0,6,0,0,0
butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,butyltrimethylammonium,bis(trifluoromethylsulfonyl)imide,0.0192,19.2,2.954910279,CCCC[N+](C)(C)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+](C)(C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,343.15,101,C9H18F6N2O4S2,9,18,2,4,2,0,6,0,0,0
